Message,"_raw","_time",eventtype,host,index,linecount,punct,source,sourcetype,"splunk_server","splunk_server_group",timestamp
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:23.0084490Z'/><EventRecordID>74705</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:23.003</Data><Data Name='ProcessGuid'>{ba015629-68e3-6934-3b1b-010000000c00}</Data><Data Name='ProcessId'>8836</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_19"" -x 2849475072 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:23.008-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:23.0044847Z'/><EventRecordID>74704</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:22.974</Data><Data Name='ProcessGuid'>{ba015629-68e2-6934-3a1b-010000000c00}</Data><Data Name='ProcessId'>8612</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_17"" -x 2849474048 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:23.004-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:22.9728933Z'/><EventRecordID>74703</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:22.952</Data><Data Name='ProcessGuid'>{ba015629-68e2-6934-391b-010000000c00}</Data><Data Name='ProcessId'>7780</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_16"" -x 2849477120 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:22.972-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:20.9740365Z'/><EventRecordID>74702</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:20.967</Data><Data Name='ProcessGuid'>{ba015629-68e0-6934-381b-010000000c00}</Data><Data Name='ProcessId'>5740</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\defaultdb\db\hot_v1_3"" -x 2849386496 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:20.974-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:20.9597986Z'/><EventRecordID>74701</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:20.952</Data><Data Name='ProcessGuid'>{ba015629-68e0-6934-371b-010000000c00}</Data><Data Name='ProcessId'>9340</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_introspection\db\hot_v1_3"" -x 2849386496 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:20.959-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:15.0028499Z'/><EventRecordID>74700</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:14.986</Data><Data Name='ProcessGuid'>{ba015629-68da-6934-361b-010000000c00}</Data><Data Name='ProcessId'>9788</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\defaultdb\db\hot_v1_3"" -x 2849402880 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:15.002-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:14.9829400Z'/><EventRecordID>74699</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:14.959</Data><Data Name='ProcessGuid'>{ba015629-68da-6934-351b-010000000c00}</Data><Data Name='ProcessId'>6660</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_internaldb\db\hot_v1_3"" -x 2849428992 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:14.982-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:11.9938696Z'/><EventRecordID>74698</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:11.988</Data><Data Name='ProcessGuid'>{ba015629-68d7-6934-341b-010000000c00}</Data><Data Name='ProcessId'>3980</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_19"" -x 2849456640 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:11.993-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:11.9812830Z'/><EventRecordID>74697</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:11.976</Data><Data Name='ProcessGuid'>{ba015629-68d7-6934-331b-010000000c00}</Data><Data Name='ProcessId'>6740</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_17"" -x 2849456640 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:11.981-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:33:11.9701940Z'/><EventRecordID>74696</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:33:11.959</Data><Data Name='ProcessGuid'>{ba015629-68d7-6934-321b-010000000c00}</Data><Data Name='ProcessId'>8408</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_16"" -x 2849456640 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:33:11.970-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
